year_month,bairro,procedimentos,armas_sequestradas,drogas_kg,dinheiro_reais,homicidios
2021-02,MANGUEIRAL,2,3,61.0,0.0,0
2021-02,MARAPONGA,4,0,0.0,517.3,0
2021-02,MARECHAL RONDON,4,0,582.0,0.0,0
2021-02,MARTADOURO,1,0,15.3,301.0,0
2021-02,MATAQUIRI,1,0,0.0,0.0,0
2021-02,MATRIZ,1,0,0.0,0.0,0
2021-02,MEIRELES,5,0,0.0,0.0,0
2021-02,METRÓPOLES,1,0,0.0,0.0,0
2021-02,MINHA CASA MINHA VIDA II,1,0,52.0,0.0,0
2021-02,MONDUBIM,6,2,144.1,226.0,0
2021-02,MONGUDAS,1,2,13800.0,1306.5,0
2021-02,MONTE CASTELO,2,0,16.0,83.55,0
2021-02,MORRO BRANCO,2,0,61.0,70.0,0
2021-02,MOURA BRASIL,1,0,0.0,0.0,0
2021-02,MUCUNÃ,1,0,0.0,0.0,1
2021-02,MUCURIPE,1,1,0.0,0.0,0
2021-02,MULTIRÃO,1,0,0.0,0.0,0
2021-02,MUNDAÚ,1,0,0.0,0.0,0
2021-02,MUNGUBAS,1,0,138.0,400.0,0
2021-02,MURITI,1,0,0.0,0.0,0
2021-02,NOVA ALDEOTA,1,0,30.0,169.1,0
2021-02,NOVA METROPOLE,1,0,0.0,0.0,0
2021-02,NOVA PACATUBA,1,0,0.0,0.0,1
2021-02,NOVO CAIÇARA,1,0,40.0,484.4,0
2021-02,NOVO MARACANAÚ,1,0,0.0,1340.0,0
2021-02,NOVO MARANGUAPE,1,0,1.0,304.4,0
2021-02,NOVO PORTUGAL,1,1,0.1,631.0,0
2021-02,NOVOS PEREIROS,1,1,157.7,136.0,0
2021-02,NÃO INFORMADO,1,0,0.0,0.0,0
2021-02,OITEIRO,1,0,0.0,0.0,0
2021-02,OLINDA,3,0,146.8,0.0,1
2021-02,PADRE JULIO MARIA,1,0,21.0,28.9,0
2021-02,PADRE LIMA,1,0,0.0,0.0,0
2021-02,PADRE PALHANO,1,0,141.0,1365.25,0
2021-02,PAJUÇARA,4,0,0.0,0.0,0
2021-02,PALESTINA,1,0,19.3,0.0,0
2021-02,PAPICU,2,0,8.0,0.0,0
2021-02,PAQUE VIOLETA,1,0,0.0,0.0,0
2021-02,PARANGABA,1,0,0.0,0.0,0
2021-02,PARQUE ALBANO,2,0,38.0,0.0,0
2021-02,PARQUE DAS NAÇÕES,1,1,0.0,0.0,0
2021-02,PARQUE DOIS IRMÃOS,1,0,0.0,0.0,0
2021-02,PARQUE SÃO JOSÉ,2,0,0.0,0.0,0
2021-02,PARQUE SÃO VICENTE,1,1,0.0,0.0,0
2021-02,PARQUE TABAPUA,1,0,0.0,0.0,0
2021-02,PARQUE TIJUCA,1,0,0.0,0.0,0
2021-02,PARQUELÂNDIA,3,0,6.1,22.25,0
2021-02,PASSARÉ,2,2,0.0,0.0,0
2021-02,PAU SERRADO,1,0,9.0,20.0,0
2021-02,PECÉM,1,0,0.1,0.0,0
2021-02,PEDRA BRANCA,1,1,0.0,0.0,1
2021-02,PEDREIRA,1,3,115.0,1105.0,0
2021-02,PEDREIRAS,1,0,190.0,0.0,0
2021-02,PEDRINHAS,1,0,0.0,614.0,0
2021-02,PICI,1,0,50.0,36.0,0
2021-02,PIRAMBU,3,0,13.5,0.0,0
2021-02,PLANALTO AIRTON SENA,1,0,0.0,0.0,0
2021-02,PLANALTO AYRTON SENNA,1,0,0.0,0.0,0
2021-02,PONTO DA SERRA,1,1,0.0,0.0,0
2021-02,POTIRA,1,0,0.0,51.0,0
2021-02,PQ ITAPUA,1,0,0.0,0.0,0
2021-02,PRAIA DE IRACEMA,1,0,0.0,0.0,0
2021-02,PRAIA DE REDONDA,1,2,421.0,0.0,0
2021-02,PRAIA DO FUTURO,3,2,0.0,0.0,0
2021-02,PRAINHA,1,0,0.0,0.0,0
2021-02,PRESIDENTE KENNEDY,5,1,42.0,167.0,0
2021-02,PROURB,1,0,0.0,0.0,0
2021-02,"QUADRA 08, CASA 02",1,1,0.0,0.0,0
2021-02,QUEIMADAS,1,0,0.0,0.0,0
2021-02,QUINTINO CUNHA,3,2,12.0,30.0,0
2021-02,REAL PARK,1,0,0.0,0.0,0
2021-02,RENÊ LUCENA,2,0,0.0,0.0,0
2021-02,RODAGEM DO LAGO,4,0,11.9,1118.0,0
2021-02,ROMEIRÃO,1,0,0.0,0.0,0
2021-02,ROSÁRIO,1,0,3.0,0.0,0
2021-02,SALGADINHO,1,0,0.0,0.0,0
2021-02,SANTA INÊS,1,2,0.0,0.0,0
2021-02,SANTA RITA,1,0,16.0,10.0,0
2021-02,SANTA TEREZA,1,0,0.0,0.0,0
2021-02,SANTA TEREZINHA,1,1,0.0,0.0,0
2021-02,SANTO ANTÔNIO,3,1,0.0,11.5,0
2021-02,SANTO SÁTIRO,1,0,0.0,0.0,0
2021-02,SAPIRANGA,2,0,42.0,170.0,0
2021-02,SAPUPARA,1,0,270.0,0.0,0
2021-02,SEDE DO MUNICÍPIO,1,0,0.0,0.0,0
2021-02,SEMINÁRIO,2,0,5.5,6320.0,0
2021-02,SERRINHA,1,0,0.0,0.0,0
2021-02,SERVILUZ,2,1,10.0,0.0,0
2021-02,SETOR D2,1,1,0.0,0.0,0
2021-02,SETOR E,1,0,82.0,12.0,0
2021-02,SITIO ESTRELA,1,0,525.0,0.0,0
2021-02,SUCATINGA,1,0,11.0,0.0,0
2021-02,SÃO CRISTÓVÃO,1,0,0.0,0.0,0
2021-02,SÃO FRANCISCO,4,0,1057.1,1012.0,0
2021-02,SÃO GERARDO,3,0,0.0,0.0,0
2021-02,SÃO JOSÉ,2,0,0.0,0.0,0
2021-02,SÃO JOÃO DO TAUAPE,2,0,0.0,0.0,0
2021-02,SÍTIO FERVURA,1,1,0.0,1.0,0
2021-02,TABAPUA,1,0,0.0,0.0,0
2021-02,TABAPUÁ,2,0,0.0,0.0,0
2021-02,TAMARINDO,1,1,0.0,0.0,1
2021-02,TAPÚIO,1,0,0.0,0.0,0
2021-02,TERRA BELA,1,0,0.0,0.0,0
2021-02,TERRENOS NOVOS,2,1,0.0,631.9,0
2021-02,TIANGUAZINHO,1,0,0.0,0.0,0
2021-02,TORRÕES,1,0,45.0,0.0,0
2021-02,TOURÃO,1,0,1.0,0.0,0
2021-02,TRIANGULO,1,2,0.0,81.0,0
2021-02,TRIÂNGULO,2,1,0.0,0.0,0
2021-02,URUQUE,1,0,2.0,0.0,0
2021-02,VARJOTA,1,0,0.0,0.0,0
2021-02,VICENTE PINZON,4,2,2171.0,690.0,0
2021-02,VILA BARRO,1,0,2.0,0.0,0
2021-02,VILA DA PAZ,1,1,0.0,0.0,0
2021-02,VILA ESPERANÇA,1,0,3.0,0.0,0
2021-02,VILA IRACEMA,1,0,0.0,0.0,0
2021-02,VILA JARDIM,1,0,42.0,2.4,0
2021-02,VILA LOBO,1,2,8.0,0.0,0
2021-02,VILA MANOEL SÁTIRO,1,0,0.0,0.0,0
2021-02,VILA NEUMA,2,2,22.0,922.65,0
2021-02,VILA PERI,1,0,0.0,0.0,0
2021-02,VILA PERY,1,0,0.0,0.0,0
2021-02,VILA VELHA,6,0,0.0,0.0,0
2021-02,VÁRZEA DA MATRIZ,1,0,0.0,0.0,0
2021-02,VÁRZEA DO CANTO,1,0,0.0,0.0,0
2021-02,VÁRZEA GRANDE,1,0,0.0,0.0,0
2021-02,ZONA RURAL,48,23,6465.5,9117.449999999999,4
2021-03,ACARACUZINHO,1,1,0.0,0.0,0
2021-03,ALDEIA PARQUE,1,1,0.0,112.0,0
2021-03,ALDEOTA,2,0,0.0,0.0,0
2021-03,ALMOFALA,1,0,1.0,0.0,0
2021-03,ALTA MIRA,1,1,0.0,0.0,0
2021-03,ALTO ALEGRE,1,0,4.0,130.0,0
2021-03,ALTO ALEGRE 01,1,1,0.0,0.0,0
2021-03,ALTO ALEGRE II,1,0,0.0,0.0,0
2021-03,ALTO DA ALEGRIA,1,0,1.0,0.0,0
2021-03,ALTO DA EXPECTATIVA,1,0,0.0,0.0,0
2021-03,ALTO DA MANGUEIRA,2,0,94.3,100.0,0
2021-03,ALTO DO CRISTO,1,0,0.0,0.0,0
2021-03,ALTO DO JUCA,1,0,0.0,0.0,0
2021-03,ALTO DO POSTO,1,0,3.75,0.0,0
2021-03,ALTO NOVO,3,0,12.0,0.0,0
2021-03,ALTO SÃO JOÃO,2,0,0.0,0.0,0
2021-03,AMADEU FURTADO,1,0,0.0,0.0,0
2021-03,AMANARI,1,3,0.0,0.0,0
2021-03,ANCURI,3,2,130.07,206.0,0
2021-03,ANTÔNIO BEZERRA,1,0,0.0,0.0,0
2021-03,ANTÔNIO DIOGO,1,0,0.0,0.0,0
2021-03,ANTÔNIO HOLANDA,1,0,0.0,0.0,0
2021-03,ARACAPE,1,0,0.0,0.0,0
2021-03,ARATURI,3,1,0.0,128.0,0
2021-03,ARIANOPOLES,1,0,0.0,9097.9,0
2021-03,ARIANÓPOLES,1,1,18.0,0.0,0
2021-03,AUTRAN NUNES,1,0,0.0,0.0,0
2021-03,BAILARINA,2,0,1057.0,337.0,0
2021-03,BAIRRO ELLERY,2,0,55.0,130.0,0
2021-03,BAIRRO “S”,1,1,0.0,0.0,1
2021-03,BAIXINHA,1,0,0.0,0.0,0
2021-03,BAIXIO DOS LOPES,1,0,1.0,680.0,0
2021-03,BANGUE I,1,2,19.0,0.0,0
2021-03,BARRA DO CEARÁ,8,2,118.0,128.5,0
2021-03,BARRO BRANCO,1,0,0.0,0.0,0
2021-03,BELA VISTA,3,0,50.0,0.0,0
2021-03,BENFICA,1,0,0.0,6.0,0
2021-03,BEZERRA E SOUZA,1,0,0.0,0.0,0
2021-03,BITUPITÁ,1,0,267.0,0.0,0
2021-03,BOA VISTA,2,0,421.2,115.0,0
2021-03,BOM JARDIM,10,3,8.0,485.0,0
2021-03,BOM SUCESSO,4,0,26.0,47.0,0
2021-03,BONSUCESSO,2,0,0.0,0.0,0
2021-03,BRASÍLIA,1,0,275.0,42.0,0
2021-03,BURITI,2,2,0.0,0.0,0
2021-03,CACHOEIRA,1,2,3.5,0.0,0
2021-03,CAIXA D’ ÁGUA,1,0,0.0,0.0,0
2021-03,CAJUEIRO FERRADO,1,0,97.0,840.75,0
2021-03,CAMOCIM,1,0,0.0,4889.0,0
2021-03,CAMPO VELHO,2,1,32.0,100.0,1
2021-03,CANAVIEIRAS,1,6,0.0,1460.75,0
2021-03,CANINDEZINHO,2,2,5.0,0.0,0
2021-03,CAPONGA,1,0,0.0,0.0,0
2021-03,CARLITO PAMPLONA,2,0,10.0,127.45,0
2021-03,CARVOEIRO,1,0,160.0,89.0,0
2021-03,CASA DE TURMA,1,0,20.0,313.5,0
2021-03,CATATAU,1,0,0.6,0.0,0
2021-03,CATOLÉ,3,0,1103.0,41.75,0
2021-03,CENTRO,33,3,643.91,2772.4,1
2021-03,CHAPADINHA,1,0,0.0,0.0,0
2021-03,CHORA,1,0,0.0,0.0,0
2021-03,CIDADE 2000,2,0,6.8,52.0,0
2021-03,CIDADE DOS FUNCIONÁRIOS,1,0,0.0,0.0,0
2021-03,CIDADE JARDIM I,1,0,0.0,0.0,0
2021-03,CIGANA,1,0,0.0,49.0,0
2021-03,CIROLANDIA,1,0,0.0,0.0,0
2021-03,COAÇU,1,0,8.1,10.0,0
2021-03,COHAB 3,1,1,0.0,0.0,0
2021-03,CONJUNTO CEARÁ,3,1,480.0,0.0,0
2021-03,CONJUNTO ESPERANÇA SEM TERRA,1,1,0.0,0.0,0
2021-03,CONJUNTO METROPOLITANO,1,0,4.01,20.0,0
2021-03,CONJUNTO PALMEIRAS,1,0,0.0,0.0,0
2021-03,CONJUNTO STENIO RIOS,1,0,7.0,55.0,0
2021-03,CONJUNTO SÃO CRISTÓVÃO,1,0,0.0,0.0,0
2021-03,CONJUTO NASSAU,1,1,0.0,0.0,0
2021-03,CORAÇÃO DE JESUS,1,1,70.0,42.0,0
2021-03,CRISTO REDENTOR,2,0,2.0,0.0,0
2021-03,CROATA II,1,0,0.0,0.0,0
2021-03,CRUZEIRO,1,0,86.7,185.0,0
2021-03,CURIACA,1,0,38.6,48.0,0
2021-03,CUTRECO,1,1,57.5,0.0,0
2021-03,CÁGADO,1,0,15.0,50.0,0
2021-03,CÓRREGO DAS MELANCIAS,1,0,10.0,0.0,0
2021-03,CÓRREGO URUBU,1,0,93.0,93.0,0
2021-03,DEMOCRITO ROCHA,1,0,0.0,0.0,0
2021-03,DIAS MACEDO,1,0,0.0,74.0,0
2021-03,DISTRITO DE ARACATIAÇU,1,1,0.0,0.0,0
2021-03,DOIS DE AGOSTO,1,0,0.0,0.0,0
2021-03,DOM EXPEDITO,2,1,77.0,990.6,0
2021-03,DOM FRAGOSO,1,0,482.4,32.5,0
2021-03,DOM JOSÉ,2,1,0.0,0.0,0
2021-03,DONÍSIO TORRES,1,0,0.0,0.0,0
2021-03,DOURADO,2,2,184.0,1859.0,0
2021-03,ESMERINO GOMES,1,0,7.0,552.0,0
2021-03,FATIMA I,1,1,1920.0,350.0,0
2021-03,FREI DAMIÃO,1,0,0.0,0.0,0
2021-03,FÁTIMA,2,0,0.1,27.0,0
2021-03,GENIBAÚ,9,3,1020.05,91.0,0
2021-03,GISÉLIA PINEHIRO,1,0,21.0,800.0,0
2021-03,GRANJA LISBOA,3,0,15.0,319.0,0
2021-03,GRANJA PORTUGAL,4,0,1.85,282.0,0
2021-03,GUARANI,1,0,0.0,14138.0,0
2021-03,HENRIQUE JORGE,2,2,0.0,127.0,0
2021-03,HORTO,1,0,25.0,0.0,0
2021-03,IPIRANGA,1,0,0.5,0.0,0
2021-03,ITAPERI,1,2,0.0,0.0,0
2021-03,JABUTI,1,1,0.0,0.0,0
2021-03,JANGURUSSU,4,0,348.0,0.0,0
2021-03,JARDIM DAS OLIVEIRAS,2,0,0.0,0.0,0
2021-03,JARDIM JATOBÁ,1,0,0.0,0.0,0
2021-03,JARDIM OASIS,1,0,59.0,0.0,0
2021-03,JARDIM PRIMAVERA,1,0,36.0,0.0,0
2021-03,JAÇANAÚ,1,2,12.0,0.0,0
2021-03,JEREISSATI,1,0,0.0,0.0,0
2021-03,JEREISSATI I,2,0,0.0,0.0,0
2021-03,JOAQUIM TÁVORA,1,0,0.0,0.0,0
2021-03,JOQUEI,1,0,0.0,0.0,0
2021-03,JOSE WALTER,1,0,0.0,0.0,0
2021-03,JOSÉ WALTER,9,2,54.0,962.5,0
2021-03,JOÃO CABRAL,2,0,0.0,0.0,0
2021-03,JOÃO XXIII,1,0,0.0,0.0,0
2021-03,JUBINA,1,0,0.0,0.0,0
2021-03,LADEIRA,1,0,0.0,0.0,0
2021-03,LAGOA DO TOCO,1,0,0.0,0.0,0
2021-03,LAGOA SECA,1,0,88.0,20.0,0
2021-03,LIMOEIRO,1,0,0.0,0.0,0
2021-03,"LOCALIDADE DE JANTAR, ZONA RURAL",1,1,0.0,0.0,0
2021-03,LOCALIDADE DE POÇO CAPIM,1,1,7.7,0.0,0
2021-03,LUCIANO CAVALCANTE,2,0,0.0,0.0,0
2021-03,LUZARDO VIANA,1,0,0.0,0.0,0
2021-03,MACEIÓ,1,0,0.0,0.0,0
2021-03,MADALENA,1,0,172.0,490.0,0
2021-03,MANGABEIRA,2,1,0.7,373.5,0
2021-03,MANGUEIRAL,2,0,73.0,4.2,0
2021-03,MANUEL LOPES,1,2,0.0,0.0,0
2021-03,MARANHÃO,1,0,10.0,0.0,0
2021-03,MARAPONGA,1,0,30.0,0.0,0
2021-03,MARECHAL RONDON,2,0,10.0,8.0,0
2021-03,MARIA TOMÁSIA,1,0,21.0,0.0,0
2021-03,MATA DOS LIMAS,1,1,25.0,910.0,0
2021-03,MEIRELES,3,0,34.0,0.0,0
2021-03,MESSEJANA,2,0,0.0,2600.0,0
2021-03,MESTRE ANTÔNIO,1,0,27.3,0.0,0
2021-03,MONDEGO,1,0,1.6,0.0,0
2021-03,MONDUBIM,5,0,46.0,96.0,0
2021-03,MONTE CASTELO,1,0,0.0,0.0,0
2021-03,MORADA NOVA,1,0,1.0,70.0,0
2021-03,MORRO BRANCO,1,0,161.0,0.0,0
2021-03,MORRO DO COMUM,1,0,285.0,0.0,0
2021-03,MORRO DOURADO,1,0,0.0,0.0,1
2021-03,MUCUNÃ,2,1,14.1,134.4,0
2021-03,MUCURIPE,2,1,0.0,0.0,0
2021-03,MUNDAÚ,1,0,13.0,0.0,0
2021-03,MURITI,1,0,0.0,0.0,0
2021-03,MÃE COSMO,1,0,0.0,0.0,1
2021-03,NOVA CAIÇARA,1,0,10.0,0.0,0
2021-03,NOVA HIDROLÂNDIA,1,0,0.0,0.0,0
2021-03,OITICICA,1,0,10.0,8.0,0
2021-03,OLINDA,3,0,1.7,62.0,0
2021-03,PADRE ANDRADE,1,0,130.2,0.0,0
2021-03,PADRE JÚLIO MARIA,1,1,74.4,0.0,0
2021-03,PADRE PAULO,1,2,0.0,0.0,0
2021-03,PAJUÇARA,1,0,0.0,0.0,0
2021-03,PALMEIRAL,1,0,0.0,0.0,0
2021-03,PANAMERICANO,1,0,0.0,0.0,0
2021-03,PAPICU,1,0,1.0,0.0,0
2021-03,PARANGABA,4,0,38.0,535.0,0
2021-03,PARQUE ARACHA,1,0,0.0,196.0,0
2021-03,PARQUE GERARDO,1,0,121.0,0.0,0
2021-03,PARQUE GUADALAJARA,2,0,118.0,7.75,0
2021-03,PARQUE IRACEMA,1,0,0.0,0.0,0
2021-03,PARQUE JERUSALÉM,1,2,0.0,0.0,0
2021-03,PARQUE JUAREZ QUEIROZ,1,0,1619.0,93.5,0
2021-03,PARQUE SÃO JOSÉ,3,0,33.0,10.25,0
2021-03,PARQUE TIJUCA,1,0,670.0,0.0,0
2021-03,PASSARÉ,2,2,0.0,31534.95,0
2021-03,PATRIOLINO RIBEIRO,1,0,5900.0,0.0,0
2021-03,PEDREIRA,1,1,0.0,0.0,0
2021-03,PICI,2,0,0.0,0.0,0
2021-03,PIRAMBU,7,1,32.5,46.5,0
2021-03,PIRANGI,1,2,83.0,149.85,0
2021-03,PITANGA,1,0,0.0,0.0,0
2021-03,PLANALTO,1,0,0.0,0.0,0
2021-03,PLANALTO AIRTON SENA,2,0,0.0,0.0,0
2021-03,PLANALTO AYRTON SENNA,1,0,0.0,0.0,0
2021-03,PLANALTO CAUCAIA,1,0,212.0,9.85,0
2021-03,PLANALTO HORIZONTE,1,0,0.0,0.0,0
2021-03,PLANALTO PICI,1,0,251.7,0.0,0
2021-03,PONTAL DO MACEIÓ,1,0,24.0,3935.0,0
2021-03,POTIRA,3,0,9545.0,188.0,0
2021-03,POTIRA II,1,0,0.0,0.0,0
2021-03,POVOADO DA PALHA,1,0,10.0,200.0,0
2021-03,PRADO,1,1,0.0,0.0,0
2021-03,QUINTINO CUNHA,4,0,0.0,0.0,0
2021-03,RECANTO II,1,1,0.0,0.0,0
2021-03,RENÊ LUCENA,1,0,3.0,179.0,0
2021-03,RESIDENCIAL 2,1,1,102.0,22.75,0
2021-03,RIACHO,1,0,0.0,0.0,0
2021-03,RODOLFO TEÓFILO,1,0,0.0,0.0,0
2021-03,RODOVIARIA,1,0,11.5,0.0,0
2021-03,SABIAGUABA,1,0,0.0,0.0,0
2021-03,SAGUI,1,0,11.0,10.0,0
2021-03,SALGADO,1,0,8.3,152.0,0
2021-03,SALINAS,1,0,0.0,0.0,0
2021-03,SANTA ÚRSULA,1,1,0.0,0.0,0
2021-03,SANTOS DUMONT,1,1,0.0,0.0,0
2021-03,SAPIRANGA,2,1,23.8,100.0,1
2021-03,SEMINÁRIO,3,0,21.1,491.0,0
2021-03,SINHA SABÓIA,1,0,0.0,58.0,0
2021-03,SIQUEIRA,1,1,0.0,0.0,0
2021-03,SIQUEIRA 2,1,1,0.0,0.0,0
2021-03,SOL NASCENTE,1,0,0.0,0.0,0
2021-03,SUMARÉ,1,0,0.0,0.0,0
2021-03,SÃO FRANCISCO,1,0,0.0,0.0,0
2021-03,SÃO GERARDO,2,0,0.0,0.0,0
2021-03,SÃO JOSÉ,2,0,0.2,19.0,0
2021-03,SÃO JOÃO DO ARUARU,1,0,0.0,0.0,0
2021-03,SÃO JOÃO DO TAUAPE,1,0,0.0,0.0,0
2021-03,SÃO VICENTE,1,0,0.0,0.0,0
2021-03,SÍTIO BREJO,1,0,0.0,0.0,0
2021-03,SÍTIO BURITI,1,0,32.1,0.0,0
2021-03,TABAPUAZINHO,1,1,0.0,0.0,0
2021-03,TABAPUÁ,1,0,0.0,0.0,0
2021-03,TABULEIRO,2,1,50.0,0.0,1
2021-03,TAMARINDO,1,0,7.0,82.2,0
2021-03,TAPERA,1,0,17.0,0.0,0
2021-03,TERRENO NOVOS,1,1,0.0,0.0,0
2021-03,TRIANGULO,1,0,0.0,0.0,0
2021-03,TRIÂNGULO,1,0,0.0,0.0,0
2021-03,TRIÂNGULO DO MARCO,1,1,0.0,39.0,0
2021-03,URUCUNEMA,1,0,0.0,400.0,0
2021-03,URUQUE,1,0,0.0,431.99,0
2021-03,VENÂNCIOS,1,0,0.0,0.0,0
2021-03,VICENTE PINZON,2,0,462.0,2832.0,0
2021-03,VILA DA PAZ,1,2,0.0,0.0,0
2021-03,VILA HOLANDA,1,1,0.0,4650.0,0
2021-03,VILA MANOEL SÁTIRO,2,0,0.0,0.0,0
2021-03,VILA MOURA,1,1,0.0,0.0,0
2021-03,VILA NEUMA,2,1,22.5,0.0,0
2021-03,VILA NOVA,1,0,143.7,0.0,0
2021-03,VILA PADRE CICERO,1,0,0.0,0.0,0
2021-03,VILA PERY,5,2,1525.0,30739.4,0
2021-03,VILA RECANTO I,1,0,1000.0,1328.0,0
2021-03,VILA SÃO BENTO,1,0,0.0,0.0,0
2021-03,VILA UNIÃO,2,0,0.0,0.0,0
2021-03,VILA VELHA,3,1,0.0,0.0,0
2021-03,VILA XEXEU,1,1,0.0,1150.0,0
2021-03,VIOLETE,1,0,915.0,590.0,0
2021-03,VÁRZEA DO CAMPO,1,0,7.0,2.0,0
2021-03,ZONA RURAL,41,30,581.4,924.5,3
2021-03,ZONAR RURAL,1,0,0.0,0.0,0
2021-03,ÁLVARO WEYNE,1,1,0.0,0.0,0
2021-04,AEROLÂNDIA,1,0,0.0,0.0,0
2021-04,ALDEOTA,2,0,0.0,0.0,0
2021-04,ALMOFALA,2,0,224.0,0.0,0
2021-04,ALTO ALEGRE,3,3,0.0,0.0,0
2021-04,ALTO ALEGRE I,1,0,0.0,0.0,0
2021-04,ALTO DA COOPERATIVA,1,0,0.0,30.0,1
2021-04,ALTO DA EXPECTATIVA,1,0,0.0,0.0,0
2021-04,ALTO DA FLORESTA,1,1,0.0,0.0,0
2021-04,ALTO DO JUCA,1,0,42.0,180.2,0
2021-04,ALTO DO RÓSARIO,1,1,0.0,0.0,0
2021-04,ALTO DOS PEREIRINHA,1,0,0.0,0.0,0
2021-04,ALTO GUARAMIRANGA,5,1,95.7,254.2,0
2021-04,ALTO LIMINOSO,1,0,0.0,0.0,0
2021-04,ALTO LUMINOSO,1,0,22.3,32.0,0
2021-04,ALTO NELANDIA,1,0,0.0,0.0,0
2021-04,ALTO NOVO,3,1,0.0,0.0,0
2021-04,ALTO SÃO FRANCISCO,1,0,0.0,0.0,0
2021-04,ALVARO WEYNE,1,2,3.5,80.0,0
2021-04,ANDRADES,1,0,38.0,0.0,0
2021-04,ANGORÁ,1,1,0.0,0.0,0
2021-04,ANTÔNIO BEZERRA,2,1,0.0,0.0,0
2021-04,APOSSADOS 2,1,0,0.0,0.0,0
2021-04,ARATURI,4,2,16.0,53.0,0
2021-04,AREIAS 2,1,0,0.0,0.0,0
2021-04,ARIANOPOLES,1,0,268.0,0.0,0
2021-04,ARIANÓPOLES,1,0,171.0,37.0,0
2021-04,ARRAIAL SANTA ISABEL,1,1,50.7,50.0,0
2021-04,AÇUDE,1,2,1140.0,1548.85,0
2021-04,BAIRRO DE FATIMA,1,0,0.0,0.0,0
2021-04,BANGUÊ I,1,0,136.5,0.0,0
2021-04,BARATEIRO,1,0,6.0,0.0,0
2021-04,BARRA,1,0,7.0,50.0,0
2021-04,BARRA DO CEARA,2,0,0.0,0.0,0
2021-04,BARRA DO CEARÁ,4,1,64.0,0.0,0
2021-04,BARRA NOVA,1,0,16.0,0.0,0
2021-04,BARRAGEM DO CATOLÉ,1,0,0.0,0.0,0
2021-04,BARRO BRANCO,1,0,2.3,10.0,0
2021-04,BARROSO,2,0,0.0,0.0,0
2021-04,BECO DA 7 FACADAS,1,0,1.0,124.35,0
2021-04,BEZERRA E SOUSA,1,0,1.0,60.0,0
2021-04,BEZERRA E SOUZA,1,0,0.3,0.0,0
2021-04,BOA ESPERANÇA,3,0,5000.0,0.0,0
2021-04,BOA VISTA,2,1,0.0,0.0,0
2021-04,BOEIRINHO,1,0,932.99,1013.5,0
2021-04,BOM JARDIM,4,1,0.0,0.0,0
2021-04,BOM SUCESSO,3,3,5530.0,0.0,0
2021-04,BONSUCESSO,2,2,46.0,0.0,0
2021-04,BRASÍLIA,2,0,0.0,0.0,0
2021-04,BUENOS AIRES I,1,0,0.0,0.0,0
2021-04,BUENOS AIRES II,1,1,8.0,0.0,0
2021-04,BULGARI,1,0,4.0,59.0,0
2021-04,CACHIMBO,1,0,0.0,0.0,0
2021-04,CAIS DO PORTO,1,0,10.0,1050.75,0
2021-04,CAIÇARA,3,1,573.0,90.0,0
2021-04,CAMPESTRE,1,0,0.0,0.0,0
2021-04,CAMPO DOS VELHOS,1,0,111.0,220.0,0
2021-04,CAMPOS DO JORDÃO,1,0,32.0,0.0,0
2021-04,CANINDEZINHO,8,5,305.0,587.5,1
2021-04,CAPONGA,1,0,0.0,0.0,0
2021-04,CAPONGA DA BERNADA,1,0,0.0,1072.0,0
2021-04,CARANGUEJO,2,0,3.5,50.0,0
2021-04,CARLITO PAMPLONA,6,1,1020.0,102.75,0
2021-04,CARRAPICHO,1,1,0.0,0.0,0
2021-04,CASTELO ENCANTADO,1,1,0.0,0.0,0
2021-04,CASTELÃO,1,3,84.0,420.0,0
2021-04,CATOLÉ,1,1,0.0,0.0,0
2021-04,CAUCAIA,1,0,0.0,0.0,0
2021-04,CAUIPE,1,1,0.0,0.0,0
2021-04,CAVALARIA,1,0,0.0,0.0,0
2021-04,CEASA,1,0,0.0,0.0,0
2021-04,CENTRO,55,13,1679.48,3341.25,2
2021-04,CHAPADA,1,3,0.0,0.0,0
2021-04,CHORA,1,0,0.0,0.0,0
2021-04,CHORÓ VAQUEJADOR,1,0,0.0,0.0,0
2021-04,CIDADE ALTA,1,0,0.0,0.0,0
2021-04,CIDADE NOVA,1,1,0.0,0.0,0
2021-04,CIGANA,1,0,0.0,0.0,0
2021-04,COAÇU,1,0,268.0,0.0,0
2021-04,COELCE,2,0,78.0,115.0,0
2021-04,COHAB II,1,0,0.02,304.8,0
2021-04,COLÔNIA,2,0,89.2,0.0,0
2021-04,CONJUNTO CEARA,1,0,0.0,0.0,0
2021-04,CONJUNTO CEARÁ,2,0,103.0,673.0,0
2021-04,CONJUNTO ESPERANÇA,2,2,0.0,0.0,0
2021-04,CONJUNTO FILOMENO LIMA VERDE,1,0,108.0,50.0,0
2021-04,CONJUNTO PALMEIRAS,2,1,75.0,76.75,0
2021-04,CONJUNTO TIMBÓ,1,0,0.0,0.0,0
2021-04,CORREGO DA VOLTA,1,0,0.0,0.0,0
2021-04,CORRENTE,3,1,10.9,134.0,1
2021-04,CORRÊGO DA FORQUILHA,1,0,2.0,1126.1,0
2021-04,CRUZEIRO,1,0,0.0,0.0,0
2021-04,CUMARU,1,0,0.0,0.0,0
2021-04,CÁGADO,1,1,0.0,0.0,0
2021-04,CÓRREGO DA ANA VERÍSSIMO,1,0,55.0,50.0,0
