cidade,bairro,hour,count
Crato,Gisélia Pinehiro,2,1
Crato,Gisélia Pinheiro,11,1
Crato,Gisélia Pinheiro,17,1
Crato,Gisélia Pinheiro,21,1
Crato,Gizélia Pinheiro,11,1
Crato,Gizélia Pinheiro,12,1
Crato,Gizélia Pinheiro,14,1
Crato,"Grangeiro, Vila Gregório",22,1
Crato,Granjeiro,4,1
Crato,Indepedência,19,1
Crato,Independência,2,1
Crato,Independência,19,1
Crato,Lagoa Encantada,17,1
Crato,Lameiro,2,1
Crato,Lameiro,13,1
Crato,Lameiro,15,2
Crato,Lameiro,16,1
Crato,Lameiro,22,1
Crato,MCMV2,22,1
Crato,MCMV3,1,1
Crato,Minha Casa Minha Vida 3,3,1
Crato,Minha Casa Minha Vida II,23,1
Crato,Mirandão,17,1
Crato,Monte Verde,2,1
Crato,Multirão,15,1
Crato,Multirão,16,1
Crato,Muriti,1,3
Crato,Muriti,2,1
Crato,Muriti,3,2
Crato,Muriti,9,1
Crato,Muriti,10,1
Crato,Muriti,11,1
Crato,Muriti,12,4
Crato,Muriti,13,1
Crato,Muriti,15,3
Crato,Muriti,16,1
Crato,Muriti,17,1
Crato,Muriti,18,1
Crato,Muriti,19,1
Crato,Muriti,20,1
Crato,Muriti,21,2
Crato,Muriti,22,1
Crato,Muriti,23,1
Crato,Muritir,16,1
Crato,Mutirão,1,1
Crato,Mutirão,2,1
Crato,Mutirão,11,1
Crato,Mutirão,16,2
Crato,Mutirão,18,2
Crato,Mutirão,22,1
Crato,Nossa Senhora de Fátima,1,1
Crato,Novo Crato,3,1
Crato,Novo Crato,11,1
Crato,Novo Crato,16,1
Crato,Novo Lameiro,0,1
Crato,Novo Lameiro,13,1
Crato,Ossian Araripe,18,1
Crato,Palmeiral,3,1
Crato,Palmeiral,16,1
Crato,Pantanal,0,1
Crato,Pantanal,12,1
Crato,Pantanal,16,1
Crato,Pantanal,22,1
Crato,Parque Granjeiro,15,1
Crato,Parque Granjeiro,22,1
Crato,Parque Recreio,3,1
Crato,Parque Recreio,12,1
Crato,Parque Recreio,21,2
Crato,Pimenta,12,1
Crato,Pimenta,13,1
Crato,Pinto Madeira,0,2
Crato,Pinto Madeira,1,1
Crato,Pinto Madeira,12,1
Crato,Pinto Madeira,16,1
Crato,Pinto Madeira,17,2
Crato,Pinto Madeira,18,2
Crato,Pinto Madeira,19,3
Crato,Pinto Madeira,20,2
Crato,Pinto Madeira,21,4
Crato,Pinto Madeira,22,3
Crato,Planalto,22,1
Crato,Ponta da Serra,12,1
Crato,Ponto da Serra,13,1
Crato,Santa Fé,13,1
Crato,Santa Luzia,4,1
Crato,Santa Luzia,12,1
Crato,Seminario,2,1
Crato,Seminario,18,1
Crato,Seminario,21,1
Crato,Seminário,0,10
Crato,Seminário,1,8
Crato,Seminário,2,1
Crato,Seminário,3,1
Crato,Seminário,8,1
Crato,Seminário,11,3
Crato,Seminário,12,4
Crato,Seminário,13,2
Crato,Seminário,14,3
Crato,Seminário,15,3
Crato,Seminário,16,8
Crato,Seminário,17,4
Crato,Seminário,18,5
Crato,Seminário,19,1
Crato,Seminário,20,1
Crato,Seminário,21,7
Crato,Seminário,22,8
Crato,Seminário,23,6
Crato,Sertaozinho,16,1
Crato,Sertãozinho,0,2
Crato,Sertãozinho,22,2
Crato,Sertãozinho,23,1
Crato,São Bento,22,1
Crato,São José,10,1
Crato,São José,19,1
Crato,São José,20,1
Crato,São José,22,1
Crato,São Miguel,0,2
Crato,São Miguel,1,3
Crato,São Miguel,8,1
Crato,São Miguel,12,1
Crato,São Miguel,16,4
Crato,São Miguel,17,2
Crato,São Miguel,18,1
Crato,São Miguel,21,3
Crato,São Miguel,22,1
Crato,São Miguel,23,2
Crato,Sítio Alto,3,1
Crato,Terra Santa,12,1
Crato,Vila Alta,0,3
Crato,Vila Alta,1,1
Crato,Vila Alta,4,1
Crato,Vila Alta,9,1
Crato,Vila Alta,14,1
Crato,Vila Alta,15,1
Crato,Vila Alta,16,3
Crato,Vila Alta,17,3
Crato,Vila Alta,19,1
Crato,Vila Alta,20,1
Crato,Vila Alta,21,3
Crato,Vila Alta,23,1
Crato,Vila Lobo,0,2
Crato,Vila Lobo,1,1
Crato,Vila Lobo,10,1
Crato,Vila Lobo,14,2
Crato,Vila Lobo,17,4
Crato,Vila Lobo,18,1
Crato,Vila Lobo,19,2
Crato,Vila Lobo,21,1
Crato,Vila Lobo,22,3
Crato,Vila Lobos,14,1
Crato,Vila Novo Horizonte,0,1
Crato,Vila São Bento,1,1
Crato,Vila São Bento,13,1
Crato,Vila São Bento,16,2
Crato,Vila São Bento,19,1
Crato,Vila São Bento,21,1
Crato,Vila São Bento,22,1
Crato,Vila São Bento,23,1
Crato,Vila São Bento I,21,1
Crato,Vila alta,23,1
Crato,Zacarias Gonçalves,12,1
Crato,Zacarias Gonçalves,15,1
Crato,Zacarias Gonçalves,17,2
Crato,Zacarias Gonçalves,19,1
Crato,Zona Rural,0,1
Crato,Zona Rural,1,2
Crato,Zona Rural,9,2
Crato,Zona Rural,12,1
Crato,Zona Rural,13,1
Crato,Zona Rural,14,1
Crato,Zona Rural,15,1
Crato,Zona Rural,16,4
Crato,Zona Rural,17,3
Crato,Zona Rural,18,1
Crato,Zona Rural,19,1
Crato,Zona Rural,20,1
Crato,Zona Rural,21,3
Crato,Zona Rural,22,3
Crato,Zona Rural,23,3
Croata,Caroba,8,1
Croata,Centro,14,1
Croata,Centro,23,1
Croata,Zona Rural,15,1
Croata,Zona Rural,18,1
Croatá,Barra do Sotero,22,1
Croatá,Betânia,0,1
Croatá,Caroba,18,2
Croatá,Centro,18,1
Croatá,Nosso Posto,1,1
Croatá,São Roque,16,1
Croatá,Zona Rural,14,1
Croatá,Zona Rural,15,2
Croatá,Zona Rural,18,1
Croatá,Zona Rural,19,1
Croatá,Zona Rural,20,2
Croatá,Zona Rural,21,1
Cruz,-,7,1
Cruz,Alto da Brasília,22,1
Cruz,Brasília,3,1
Cruz,Centro,1,2
Cruz,Centro,2,1
Cruz,Centro,13,1
Cruz,Centro,16,1
Cruz,Centro,22,1
Cruz,Cruz,6,1
Cruz,Distrito Preá,3,1
Cruz,Lagoa Velha,17,1
Cruz,Malvinas,0,1
Cruz,Malvinas,16,1
Cruz,Malvinas,22,1
Cruz,Monteiro,17,1
Cruz,Poço Doce I,13,1
Cruz,Prea,9,1
Cruz,Prea,22,1
Cruz,Preá,2,1
Cruz,Preá,14,1
Cruz,Preá,18,1
Cruz,Proximo Conj São Miguel,6,1
Cruz,Préa,17,1
Cruz,Tucuns,17,1
Cruz,Tucuns,22,1
Cruz,Vila Olímpica,4,1
Cruz,Zona Rural,4,1
Cruz,Zona Rural,6,1
Cruz,Zona Rural,14,2
Cruz,Zona Rural,16,2
Cruz,Zona Rural,17,1
Cruz,Zona Rural,20,1
Ererê,Zona Rural,10,1
Eusebio,Ancantada,5,1
Eusebio,Centro,18,1
Eusebio,Coaçu,1,1
Eusebio,Coité,4,1
Eusebio,Guaribas,17,1
Eusebio,Jaboti,12,1
Eusebio,Lagoinha,18,1
Eusebio,Magabeira,5,1
Eusebio,Mangabeira,3,1
Eusebio,Mangabeira,22,1
Eusebio,Mangueiral,23,1
Eusebio,Novo Portugal,22,1
Eusebio,Precabura,6,1
Eusebio,Santo Antônio,2,1
Eusébio,Amador,13,1
Eusébio,Cararu,13,1
Eusébio,Cararu,14,1
Eusébio,Cararu,15,1
Eusébio,Centro,5,1
Eusébio,Centro,15,1
Eusébio,Centro,19,1
Eusébio,Coaçu,0,2
Eusébio,Coaçu,2,1
Eusébio,Coaçu,12,1
Eusébio,Coaçu,15,2
Eusébio,Coaçu,19,1
Eusébio,Coaçu,23,1
Eusébio,Coité,15,1
Eusébio,Coité,19,1
Eusébio,Encantada,17,1
Eusébio,Guaribas,0,1
Eusébio,Guaribas,5,1
Eusébio,Guaribas,12,1
Eusébio,Guaribas,14,1
Eusébio,Guaribas,19,1
Eusébio,Guaribas,23,1
Eusébio,Jaboti,0,1
Eusébio,Jaboti,15,1
Eusébio,Jabuti,0,1
Eusébio,Jabuti,1,1
Eusébio,Jabuti,3,1
Eusébio,Jabuti,5,1
Eusébio,Jabuti,6,1
Eusébio,Jabuti,10,2
Eusébio,Jabuti,11,2
Eusébio,Jabuti,13,1
Eusébio,Jabuti,14,2
Eusébio,Jabuti,17,1
Eusébio,Jabuti,20,1
Eusébio,Jabuti,21,1
Eusébio,Jabuti,22,1
Eusébio,Jabuti,23,2
Eusébio,Jabuti Eusébio,13,1
Eusébio,Jabuti do Eusébio,7,1
Eusébio,Lagoinha,1,1
Eusébio,Lagoinha,15,1
Eusébio,Lagoinha,18,1
Eusébio,Mangabeira,0,2
Eusébio,Mangabeira,2,1
Eusébio,Mangabeira,3,2
Eusébio,Mangabeira,5,3
Eusébio,Mangabeira,13,1
Eusébio,Mangabeira,20,1
Eusébio,Novo Portugal,18,1
Eusébio,Olho D'água,14,1
Eusébio,Olho D’água,0,1
Eusébio,Parnamirim,2,1
Eusébio,Parque Havai,23,1
Eusébio,Parque Havaí,16,1
Eusébio,Parque Havaí,22,1
Eusébio,Parque Santo Antônio,21,1
Eusébio,Pedra,23,1
Eusébio,Pires Façanha,17,1
Eusébio,Precabura,0,1
Eusébio,Precabura,2,1
Eusébio,Precabura,14,1
Eusébio,Precabura,16,1
Eusébio,Precabura,17,1
Eusébio,Precabura,18,1
Eusébio,Precabura,20,1
Eusébio,Precabura,22,1
Eusébio,Santa Clara,22,1
Eusébio,Santo Antônio,2,1
Eusébio,Santo Antônio,10,2
Eusébio,Santo Antônio,16,1
Eusébio,Tamatanduba,0,2
Eusébio,Tamatanduba,1,2
Eusébio,Tamatanduba,3,1
Eusébio,Tamatanduba,5,1
Eusébio,Tamatanduba,10,1
Eusébio,Tamatanduba,14,1
Eusébio,Tamatanduba,19,1
Eusébio,Tamatanduba,20,1
Eusébio,Tamatanduba,21,1
Eusébio,Tamatanduba,22,2
Eusébio,Tamatanduba,23,2
Eusébio,Timbu,2,1
Eusébio,Timbu,3,1
Eusébio,Timbu,20,1
Eusébio,Timbu,23,1
Eusébio,Timbú,0,1
Eusébio,Urucunema,3,1
Eusébio,Urucunema,22,1
Farias Brito,Cariutaba,17,1
Farias Brito,Sitio Pereira,15,1
Farias Brito,Zona Rural,16,1
Forquilha,Alto Alegre,11,1
Forquilha,Alto Alegre,13,1
Forquilha,Alto Alegre,15,1
Forquilha,Alto Alegre,17,1
Forquilha,Alto Alegre,22,1
Forquilha,Balneário Público,1,1
Forquilha,Cacimbinha,17,1
Forquilha,Cacimbinha,20,1
Forquilha,Cajazeiras,14,1
Forquilha,Centro,1,2
Forquilha,Centro,2,1
Forquilha,Centro,4,1
Forquilha,Centro,10,1
Forquilha,Centro,19,1
Forquilha,Centro,20,1
Forquilha,Centro,23,2
Forquilha,Cidade De Deus,11,1
Forquilha,Cidade De Deus,12,1
Forquilha,Cidade de Deus,10,1
Forquilha,Cidade de Deus,13,1
Forquilha,Cidade de Deus,16,1
Forquilha,Cidade de Deus,20,1
Forquilha,Cidade de Deus,23,1
Forquilha,Coabe,14,1
Forquilha,Cohab,21,1
Forquilha,Edmundo Rodrigues,1,3
Forquilha,Edmundo Rodrigues,12,1
Forquilha,Edmundo Rodrigues,13,1
Forquilha,Edmundo Rodrigues,15,1
Forquilha,Edmundo Rodrigues,17,2
Forquilha,Edmundo Rodrigues,18,1
Forquilha,Edmundo Rodrigues,19,1
Forquilha,Edmundo Rodrigues,20,1
Forquilha,Edmundo Rodrigues,21,1
Forquilha,Edmundo Rodrigues,22,2
Forquilha,Edmundo Rodrigues,23,2
Forquilha,Edmundo rodrigues,20,1
Forquilha,Mesquita Jerônimo,5,1
Forquilha,Rasteiro,1,1
Forquilha,Zona Rural,3,1
Forquilha,Zona Rural,11,1
Forquilha,Zona Rural,12,1
Forquilha,Zona Rural,14,3
Forquilha,Zona Rural,15,2
Forquilha,Zona Rural,16,1
Forquilha,Zona Rural,19,1
Forquilha,Zona Rural,20,1
Forquilha,Zona Rural,21,1
Forquilha,Zona Urbana,7,1
Forquilha,Zona Urbana,22,1
Fortaleza,,0,1
Fortaleza,,3,1
Fortaleza,,14,1
Fortaleza,,22,1
Fortaleza,(Comunidade da Vertical) Parque São José,10,1
Fortaleza,", Henrique Jorge",2,1
Fortaleza,4ª Etapa Conjunto Ceará,14,1
Fortaleza,"4º Etapa, Conjunto Ceará",2,1
Fortaleza,Acaracuzinho,12,1
Fortaleza,Acuri,2,1
Fortaleza,Aerandia,11,1
Fortaleza,Aerolandia,2,1
Fortaleza,Aerolandia,12,1
Fortaleza,Aerolandia,16,1
Fortaleza,Aerolandia,21,2
Fortaleza,Aerolândia,0,1
Fortaleza,Aerolândia,1,2
Fortaleza,Aerolândia,2,3
Fortaleza,Aerolândia,3,1
Fortaleza,Aerolândia,4,1
Fortaleza,Aerolândia,5,1
Fortaleza,Aerolândia,6,1
Fortaleza,Aerolândia,9,2
Fortaleza,Aerolândia,11,2
Fortaleza,Aerolândia,12,3
Fortaleza,Aerolândia,14,1
Fortaleza,Aerolândia,15,1
Fortaleza,Aerolândia,18,2
Fortaleza,Aerolândia,19,4
Fortaleza,Aerolândia,20,9
Fortaleza,Aerolândia,21,2
Fortaleza,Aerolândia,22,3
Fortaleza,Aerolândia,23,2
Fortaleza,Aerolânida,2,1
Fortaleza,Aeroporto,12,1
Fortaleza,Aeroporto,21,1
Fortaleza,Airton Senna,12,1
Fortaleza,Airton Senna,23,1
Fortaleza,Alagadiço Novo,0,1
Fortaleza,Alameda Das Palmeiras,12,1
Fortaleza,Alameda Das Palmeiras,14,1
Fortaleza,Alameda das Palmeiras,1,1
Fortaleza,Alameda das Palmeiras,16,1
Fortaleza,Alameda das Palmeiras,20,1
Fortaleza,Aldeota,1,2
Fortaleza,Aldeota,3,1
Fortaleza,Aldeota,10,1
Fortaleza,Aldeota,11,2
Fortaleza,Aldeota,12,4
Fortaleza,Aldeota,13,1
Fortaleza,Aldeota,14,2
Fortaleza,Aldeota,15,2
Fortaleza,Aldeota,16,2
Fortaleza,Aldeota,17,1
Fortaleza,Aldeota,18,5
Fortaleza,Aldeota,19,7
Fortaleza,Aldeota,20,4
Fortaleza,Aldeota,21,3
Fortaleza,Aldeota,22,7
Fortaleza,Aldeota,23,6
Fortaleza,Alto Alegre,5,1
Fortaleza,Alto Alegre,12,2
Fortaleza,Alto Alegre,20,1
Fortaleza,Alto Alegre 2,13,1
Fortaleza,Alto Alegre I,11,1
Fortaleza,Alto da Balança,0,1
Fortaleza,Alto da Balança,1,1
Fortaleza,Alto da Balança,3,1
Fortaleza,Alto da Balança,9,1
Fortaleza,Alto da Balança,13,2
Fortaleza,Alto da Balança,20,2
Fortaleza,Alto da Balança,22,3
Fortaleza,Alvaro Weyne,0,1
Fortaleza,Alvaro Weyne,11,2
Fortaleza,Alvaro Weyne,13,3
Fortaleza,Alvaro Weyne,14,1
Fortaleza,Alvaro Weyne,23,1
Fortaleza,Alvaro Weyner,12,2
Fortaleza,Alvaro Weyner,17,1
Fortaleza,Alvaro Weyner,19,2
Fortaleza,Alvaro Weyner,22,1
Fortaleza,Amadeo Furtado,3,1
Fortaleza,Amadeu Furtado,0,1
Fortaleza,Amadeu Furtado,16,1
Fortaleza,Amadeu Furtado,17,2
Fortaleza,Amadeu Furtado,20,1
Fortaleza,Amadeu Furtado,22,1
Fortaleza,Ancuri,0,1
Fortaleza,Ancuri,1,2
Fortaleza,Ancuri,2,1
Fortaleza,Ancuri,3,1
Fortaleza,Ancuri,4,1
Fortaleza,Ancuri,6,1
Fortaleza,Ancuri,8,1
Fortaleza,Ancuri,12,2
Fortaleza,Ancuri,13,1
Fortaleza,Ancuri,15,2
Fortaleza,Ancuri,17,1
Fortaleza,Ancuri,18,2
Fortaleza,Ancuri,19,2
Fortaleza,Ancuri,20,5
Fortaleza,Ancuri,21,3
Fortaleza,Ancuri,22,2
Fortaleza,Ancuri,23,3
Fortaleza,Antonio Bezerra,1,1
Fortaleza,Antonio Bezerra,23,1
Fortaleza,Anttônio Bezerra,22,1
Fortaleza,Antônia Bezerra,21,1
Fortaleza,Antônio  Bezerra,22,1
Fortaleza,Antônio Bezerra,0,1
Fortaleza,Antônio Bezerra,1,2
Fortaleza,Antônio Bezerra,2,4
Fortaleza,Antônio Bezerra,3,1
Fortaleza,Antônio Bezerra,4,1
Fortaleza,Antônio Bezerra,5,3
Fortaleza,Antônio Bezerra,6,1
Fortaleza,Antônio Bezerra,8,4
Fortaleza,Antônio Bezerra,9,5
Fortaleza,Antônio Bezerra,10,2
Fortaleza,Antônio Bezerra,11,5
Fortaleza,Antônio Bezerra,12,6
Fortaleza,Antônio Bezerra,13,2
Fortaleza,Antônio Bezerra,14,8
Fortaleza,Antônio Bezerra,15,6
Fortaleza,Antônio Bezerra,16,4
Fortaleza,Antônio Bezerra,17,5
Fortaleza,Antônio Bezerra,18,4
Fortaleza,Antônio Bezerra,19,8
Fortaleza,Antônio Bezerra,20,2
Fortaleza,Antônio Bezerra,21,6
Fortaleza,Antônio Bezerra,22,3
Fortaleza,Antônio Bezerra,23,3
Fortaleza,Aracape,12,1
Fortaleza,Aracape,15,1
Fortaleza,Aracape,23,1
Fortaleza,Aracapé,8,1
Fortaleza,Aracapé,10,1
Fortaleza,Aracapé,12,1
Fortaleza,Aracapé,16,2
Fortaleza,Aracapé,22,1
Fortaleza,Area Verde,18,1
Fortaleza,Arvoredo,0,1
Fortaleza,Arvoredo,2,1
Fortaleza,Autran Nunes,0,2
Fortaleza,Autran Nunes,1,2
Fortaleza,Autran Nunes,4,1
Fortaleza,Autran Nunes,10,3
Fortaleza,Autran Nunes,11,1
Fortaleza,Autran Nunes,12,4
Fortaleza,Autran Nunes,13,3
Fortaleza,Autran Nunes,14,3
Fortaleza,Autran Nunes,15,1
Fortaleza,Autran Nunes,16,1
Fortaleza,Autran Nunes,17,4
Fortaleza,Autran Nunes,19,4
Fortaleza,Autran Nunes,20,5
Fortaleza,Autran Nunes,21,4
Fortaleza,Autran Nunes,22,7
Fortaleza,Autran Nunes,23,2
Fortaleza,Ayrton Senna,11,1
Fortaleza,BOM JARDIM,0,1
Fortaleza,Babilônia,22,1
Fortaleza,Bairro Barroso 1,6,1
Fortaleza,Bairro Bonsucesso,15,1
Fortaleza,Bairro De Fátima,7,1
Fortaleza,Bairro De Fátima,20,1
Fortaleza,Bairro Elery,9,1
Fortaleza,Bairro Ellery,1,2
Fortaleza,Bairro Ellery,9,1
Fortaleza,Bairro Ellery,10,2
Fortaleza,Bairro Ellery,12,1
Fortaleza,Bairro Ellery,13,1
Fortaleza,Bairro Ellery,17,1
Fortaleza,Bairro Ellery,20,2
Fortaleza,Bairro Ellery,21,1
Fortaleza,Bairro Ellery,22,1
Fortaleza,Bairro Novo,12,1
Fortaleza,Bairro Paupina,14,1
Fortaleza,Bairro Pedras,12,1
Fortaleza,Bairro Pici,15,1
Fortaleza,Bairro de Fatima,11,2
Fortaleza,Bairro de Fátima,0,1
Fortaleza,Bairro de Fátima,2,1
Fortaleza,Bairro de Fátima,7,2
Fortaleza,Bairro de Fátima,10,2
Fortaleza,Bairro de Fátima,12,2
Fortaleza,Bairro de Fátima,17,2
Fortaleza,Bairro de Fátima,19,1
Fortaleza,Bairro de Fátima,20,1
Fortaleza,Bairro de Fátima,21,1
Fortaleza,Bairro de Fátima,22,3
Fortaleza,Baom Jardim,20,1
Fortaleza,Barra Do Ceara,0,1
Fortaleza,Barra Do Ceara,15,1
Fortaleza,Barra Do Ceara,16,2
Fortaleza,Barra Do Ceara,17,2
Fortaleza,Barra Do Ceara,21,2
Fortaleza,Barra Do Ceará,0,1
Fortaleza,Barra Do Ceará,1,1
Fortaleza,Barra Do Ceará,2,1
Fortaleza,Barra Do Ceará,3,1
Fortaleza,Barra Do Ceará,9,1
Fortaleza,Barra Do Ceará,10,1
Fortaleza,Barra Do Ceará,12,2
Fortaleza,Barra Do Ceará,13,3
Fortaleza,Barra Do Ceará,14,1
Fortaleza,Barra Do Ceará,15,2
Fortaleza,Barra Do Ceará,16,2
Fortaleza,Barra Do Ceará,17,1
Fortaleza,Barra Do Ceará,19,3
Fortaleza,Barra Do Ceará,20,2
Fortaleza,Barra Do Ceará,21,3
Fortaleza,Barra Do Ceará,22,1
Fortaleza,Barra Do Ceará,23,1
Fortaleza,Barra do Ceara,20,1
Fortaleza,Barra do Ceara,21,1
Fortaleza,Barra do Ceará,0,10
Fortaleza,Barra do Ceará,1,8
Fortaleza,Barra do Ceará,2,3
Fortaleza,Barra do Ceará,3,4
Fortaleza,Barra do Ceará,4,3
Fortaleza,Barra do Ceará,5,1
Fortaleza,Barra do Ceará,7,2
Fortaleza,Barra do Ceará,8,5
Fortaleza,Barra do Ceará,9,4
Fortaleza,Barra do Ceará,10,4
Fortaleza,Barra do Ceará,11,10
Fortaleza,Barra do Ceará,12,10
Fortaleza,Barra do Ceará,13,15
Fortaleza,Barra do Ceará,14,12
Fortaleza,Barra do Ceará,15,6
Fortaleza,Barra do Ceará,16,10
Fortaleza,Barra do Ceará,17,16
Fortaleza,Barra do Ceará,18,11
Fortaleza,Barra do Ceará,19,7
Fortaleza,Barra do Ceará,20,8
Fortaleza,Barra do Ceará,21,15
Fortaleza,Barra do Ceará,22,13
Fortaleza,Barra do Ceará,23,27
Fortaleza,Barra do Ceará-,17,1
Fortaleza,Barra do Ceará-CE,15,1
Fortaleza,Barra do ceará,1,1
Fortaleza,Barra do ceará,12,2
Fortaleza,Barroso,0,2
Fortaleza,Barroso,1,3
Fortaleza,Barroso,2,2
Fortaleza,Barroso,3,2
Fortaleza,Barroso,11,1
Fortaleza,Barroso,12,3
Fortaleza,Barroso,13,4
Fortaleza,Barroso,14,3
Fortaleza,Barroso,15,1
Fortaleza,Barroso,16,2
Fortaleza,Barroso,17,2
Fortaleza,Barroso,18,2
Fortaleza,Barroso,19,2
Fortaleza,Barroso,20,6
Fortaleza,Barroso,21,6
Fortaleza,Barroso,22,6
Fortaleza,Barroso,23,6
Fortaleza,Barroso 1,3,1
Fortaleza,Barroso 1,14,1
Fortaleza,Barroso 1,22,1
Fortaleza,Barroso 1,23,1
Fortaleza,"Barroso 1, Conjunto Jardim Violeta",2,1
Fortaleza,Barroso 2,22,1
Fortaleza,Barroso I,2,1
Fortaleza,Barroso I,3,1
Fortaleza,Barroso I,13,1
Fortaleza,Barroso I,14,1
Fortaleza,Barroso I,15,1
Fortaleza,Barroso I,17,1
Fortaleza,Barroso I,20,1
Fortaleza,Barroso I,21,3
Fortaleza,Barroso I,22,1
Fortaleza,Barroso II,11,1
Fortaleza,Barroso II,21,1
Fortaleza,Barroso l,2,1
Fortaleza,"Barroso, João Paulo II",11,1
Fortaleza,Barrroso,4,1
Fortaleza,Barrsoso,22,1
Fortaleza,Beira Mar,13,1
Fortaleza,Bela Vista,0,1
Fortaleza,Bela Vista,1,2
Fortaleza,Bela Vista,2,2
Fortaleza,Bela Vista,3,2
Fortaleza,Bela Vista,9,1
Fortaleza,Bela Vista,10,1
Fortaleza,Bela Vista,12,3
Fortaleza,Bela Vista,13,1
Fortaleza,Bela Vista,14,2
Fortaleza,Bela Vista,15,5
Fortaleza,Bela Vista,17,2
Fortaleza,Bela Vista,18,2
Fortaleza,Bela Vista,19,2
Fortaleza,Bela Vista,20,3
Fortaleza,Bela Vista,21,4
Fortaleza,Bela Vista,22,1
Fortaleza,Bela Vista,23,3
Fortaleza,Benfca,14,1
Fortaleza,Benfica,0,1
Fortaleza,Benfica,1,3
Fortaleza,Benfica,2,3
Fortaleza,Benfica,3,2
Fortaleza,Benfica,4,3
Fortaleza,Benfica,5,1
Fortaleza,Benfica,8,1
Fortaleza,Benfica,10,2
Fortaleza,Benfica,11,1
Fortaleza,Benfica,12,3
Fortaleza,Benfica,13,2
Fortaleza,Benfica,14,3
Fortaleza,Benfica,15,4
Fortaleza,Benfica,16,3
Fortaleza,Benfica,17,1
Fortaleza,Benfica,18,4
Fortaleza,Benfica,19,3
Fortaleza,Benfica,20,1
Fortaleza,Benfica,21,13
Fortaleza,Benfica,22,8
Fortaleza,Benfica,23,6
Fortaleza,Bezerra de Menezes,10,1
Fortaleza,Boa Vista,2,3
Fortaleza,Boa Vista,6,1
Fortaleza,Boa Vista,9,1
Fortaleza,Boa Vista,10,2
Fortaleza,Boa Vista,11,2
Fortaleza,Boa Vista,13,2
Fortaleza,Boa Vista,14,1
Fortaleza,Boa Vista,16,1
Fortaleza,Boa Vista,18,1
Fortaleza,Boa Vista,20,2
Fortaleza,Boa Vista,21,2
Fortaleza,Bom  Jardim,12,1
Fortaleza,Bom Futuro,10,2
Fortaleza,Bom Futuro,11,1
Fortaleza,Bom Futuro,23,1
Fortaleza,Bom Jardim,0,7
Fortaleza,Bom Jardim,1,9
Fortaleza,Bom Jardim,2,4
Fortaleza,Bom Jardim,3,3
Fortaleza,Bom Jardim,4,7
Fortaleza,Bom Jardim,5,2
Fortaleza,Bom Jardim,6,1
Fortaleza,Bom Jardim,7,4
Fortaleza,Bom Jardim,8,5
Fortaleza,Bom Jardim,9,9
Fortaleza,Bom Jardim,10,16
Fortaleza,Bom Jardim,11,23
Fortaleza,Bom Jardim,12,28
Fortaleza,Bom Jardim,13,22
Fortaleza,Bom Jardim,14,32
Fortaleza,Bom Jardim,15,23
Fortaleza,Bom Jardim,16,18
Fortaleza,Bom Jardim,17,14
Fortaleza,Bom Jardim,18,14
Fortaleza,Bom Jardim,19,10
Fortaleza,Bom Jardim,20,14
Fortaleza,Bom Jardim,21,31
Fortaleza,Bom Jardim,22,18
Fortaleza,Bom Jardim,23,22
Fortaleza,"Bom Jardim,",23,1
Fortaleza,"Bom Jardim, Conjunto Miguel Arrais",12,1
Fortaleza,Bom Jardm,14,1
Fortaleza,Bom Jradim,21,1
Fortaleza,Bom Sucesso,0,2
Fortaleza,Bom Sucesso,1,1
Fortaleza,Bom Sucesso,3,3
Fortaleza,Bom Sucesso,4,1
Fortaleza,Bom Sucesso,5,1
Fortaleza,Bom Sucesso,10,2
Fortaleza,Bom Sucesso,12,1
Fortaleza,Bom Sucesso,13,4
Fortaleza,Bom Sucesso,14,1
Fortaleza,Bom Sucesso,16,1
Fortaleza,Bom Sucesso,17,1
Fortaleza,Bom Sucesso,18,2
Fortaleza,Bom Sucesso,19,2
Fortaleza,Bom Sucesso,20,2
Fortaleza,Bom Sucesso,21,1
Fortaleza,Bom Sucesso,22,7
Fortaleza,Bom Sucesso,23,4
Fortaleza,Bom jardim,19,1
Fortaleza,Bomsucesso,0,1
Fortaleza,Bomsucesso,21,2
Fortaleza,Bonsucesso,0,1
Fortaleza,Bonsucesso,1,2
Fortaleza,Bonsucesso,2,2
Fortaleza,Bonsucesso,3,1
Fortaleza,Bonsucesso,4,1
Fortaleza,Bonsucesso,5,2
Fortaleza,Bonsucesso,10,3
Fortaleza,Bonsucesso,11,3
Fortaleza,Bonsucesso,12,3
Fortaleza,Bonsucesso,13,4
Fortaleza,Bonsucesso,14,3
Fortaleza,Bonsucesso,15,3
Fortaleza,Bonsucesso,16,1
Fortaleza,Bonsucesso,17,7
Fortaleza,Bonsucesso,18,2
Fortaleza,Bonsucesso,19,3
Fortaleza,Bonsucesso,20,2
Fortaleza,Bonsucesso,21,8
Fortaleza,Bonsucesso,22,6
Fortaleza,Bonsucesso,23,4
Fortaleza,CJ. Ceará,12,1
Fortaleza,Cais Do Porto,2,2
Fortaleza,Cais Do Porto,11,1
Fortaleza,Cais Do Porto,16,1
Fortaleza,Cais Do Porto,18,1
Fortaleza,Cais Do Porto,20,1
Fortaleza,Cais Do Porto,22,1
Fortaleza,Cais do Porto,0,1
Fortaleza,Cais do Porto,11,1
