cidade,bairro,year,month,month_name,count
Fortaleza,PARQUE SĂO JOSÉ,2023,8,Agosto,1
Fortaleza,PARQUE SĂO JOSÉ,2023,11,Novembro,3
Fortaleza,PARQUE SĂO JOSÉ,2024,2,Fevereiro,1
Fortaleza,PARQUE SĂO JOSÉ,2024,4,Abril,1
Fortaleza,PARQUE SĂO JOSÉ,2024,6,Junho,1
Fortaleza,PARQUE SĂO JOSÉ,2024,7,Julho,1
Fortaleza,PARQUE SĂO JOSÉ,2024,10,Outubro,1
Fortaleza,PARQUE SĂO JOSÉ,2024,11,Novembro,1
Fortaleza,PARQUE SĂO JOSÉ,2024,12,Dezembro,1
Fortaleza,PARQUE SĂO JOSÉ,2025,1,Janeiro,1
Fortaleza,PARQUE SĂO JOSÉ,2025,2,Fevereiro,2
Fortaleza,PARQUE SĂO JOSÉ,2025,5,Maio,5
Fortaleza,PARQUE SĂO JOSÉ,2025,9,Setembro,1
Fortaleza,PARQUELÂNDIA,2023,5,Maio,1
Fortaleza,PARQUELÂNDIA,2023,8,Agosto,1
Fortaleza,PARQUELÂNDIA,2024,11,Novembro,1
Fortaleza,PARQUELÂNDIA,2025,12,Dezembro,1
Fortaleza,PARREÃO,2022,2,Fevereiro,1
Fortaleza,PARREÃO,2023,1,Janeiro,1
Fortaleza,PARREÃO,2023,5,Maio,1
Fortaleza,PARREÃO,2025,1,Janeiro,1
Fortaleza,PARREÃO,2025,6,Junho,1
Fortaleza,PASSARÉ,2022,1,Janeiro,3
Fortaleza,PASSARÉ,2022,2,Fevereiro,1
Fortaleza,PASSARÉ,2022,3,Março,3
Fortaleza,PASSARÉ,2022,4,Abril,2
Fortaleza,PASSARÉ,2022,5,Maio,3
Fortaleza,PASSARÉ,2022,6,Junho,4
Fortaleza,PASSARÉ,2022,8,Agosto,2
Fortaleza,PASSARÉ,2022,9,Setembro,1
Fortaleza,PASSARÉ,2022,10,Outubro,1
Fortaleza,PASSARÉ,2022,11,Novembro,1
Fortaleza,PASSARÉ,2023,1,Janeiro,3
Fortaleza,PASSARÉ,2023,2,Fevereiro,2
Fortaleza,PASSARÉ,2023,4,Abril,1
Fortaleza,PASSARÉ,2023,5,Maio,1
Fortaleza,PASSARÉ,2023,7,Julho,3
Fortaleza,PASSARÉ,2023,8,Agosto,2
Fortaleza,PASSARÉ,2023,10,Outubro,2
Fortaleza,PASSARÉ,2023,11,Novembro,1
Fortaleza,PASSARÉ,2023,12,Dezembro,1
Fortaleza,PASSARÉ,2024,1,Janeiro,2
Fortaleza,PASSARÉ,2024,2,Fevereiro,1
Fortaleza,PASSARÉ,2024,4,Abril,3
Fortaleza,PASSARÉ,2024,7,Julho,4
Fortaleza,PASSARÉ,2024,9,Setembro,1
Fortaleza,PASSARÉ,2024,10,Outubro,1
Fortaleza,PASSARÉ,2024,11,Novembro,2
Fortaleza,PASSARÉ,2024,12,Dezembro,1
Fortaleza,PASSARÉ,2025,1,Janeiro,1
Fortaleza,PASSARÉ,2025,2,Fevereiro,1
Fortaleza,PASSARÉ,2025,3,Março,3
Fortaleza,PASSARÉ,2025,4,Abril,2
Fortaleza,PASSARÉ,2025,5,Maio,2
Fortaleza,PASSARÉ,2025,6,Junho,1
Fortaleza,PASSARÉ,2025,10,Outubro,1
Fortaleza,PASSARÉ,2025,12,Dezembro,1
Fortaleza,PASSARÉ,2026,1,Janeiro,1
Fortaleza,PAUPINA,2022,1,Janeiro,1
Fortaleza,PAUPINA,2022,5,Maio,1
Fortaleza,PAUPINA,2022,6,Junho,2
Fortaleza,PAUPINA,2022,7,Julho,4
Fortaleza,PAUPINA,2022,9,Setembro,1
Fortaleza,PAUPINA,2022,10,Outubro,1
Fortaleza,PAUPINA,2022,12,Dezembro,1
Fortaleza,PAUPINA,2023,1,Janeiro,1
Fortaleza,PAUPINA,2023,2,Fevereiro,1
Fortaleza,PAUPINA,2023,6,Junho,2
Fortaleza,PAUPINA,2023,8,Agosto,3
Fortaleza,PAUPINA,2023,9,Setembro,3
Fortaleza,PAUPINA,2023,11,Novembro,2
Fortaleza,PAUPINA,2024,1,Janeiro,1
Fortaleza,PAUPINA,2024,3,Março,3
Fortaleza,PAUPINA,2024,5,Maio,1
Fortaleza,PAUPINA,2024,7,Julho,1
Fortaleza,PAUPINA,2024,8,Agosto,1
Fortaleza,PAUPINA,2024,9,Setembro,1
Fortaleza,PAUPINA,2024,10,Outubro,1
Fortaleza,PAUPINA,2025,5,Maio,1
Fortaleza,PAUPINA,2025,6,Junho,1
Fortaleza,PAUPINA,2025,8,Agosto,1
Fortaleza,PAUPINA,2025,9,Setembro,3
Fortaleza,PAUPINA,2025,11,Novembro,1
Fortaleza,PAUPINA,2026,1,Janeiro,2
Fortaleza,PEDRAS,2022,2,Fevereiro,2
Fortaleza,PEDRAS,2022,5,Maio,2
Fortaleza,PEDRAS,2022,7,Julho,2
Fortaleza,PEDRAS,2022,9,Setembro,1
Fortaleza,PEDRAS,2023,3,Março,2
Fortaleza,PEDRAS,2023,6,Junho,2
Fortaleza,PEDRAS,2023,7,Julho,1
Fortaleza,PEDRAS,2023,9,Setembro,1
Fortaleza,PEDRAS,2023,11,Novembro,1
Fortaleza,PEDRAS,2023,12,Dezembro,1
Fortaleza,PEDRAS,2024,1,Janeiro,2
Fortaleza,PEDRAS,2024,2,Fevereiro,2
Fortaleza,PEDRAS,2024,5,Maio,1
Fortaleza,PEDRAS,2024,7,Julho,1
Fortaleza,PEDRAS,2024,8,Agosto,2
Fortaleza,PEDRAS,2024,9,Setembro,1
Fortaleza,PEDRAS,2024,11,Novembro,1
Fortaleza,PEDRAS,2025,2,Fevereiro,1
Fortaleza,PEDRAS,2025,4,Abril,1
Fortaleza,PICI,2022,1,Janeiro,2
Fortaleza,PICI,2022,3,Março,1
Fortaleza,PICI,2022,4,Abril,3
Fortaleza,PICI,2022,5,Maio,3
Fortaleza,PICI,2022,6,Junho,1
Fortaleza,PICI,2022,7,Julho,1
Fortaleza,PICI,2022,8,Agosto,2
Fortaleza,PICI,2022,9,Setembro,2
Fortaleza,PICI,2022,10,Outubro,2
Fortaleza,PICI,2022,11,Novembro,2
Fortaleza,PICI,2022,12,Dezembro,1
Fortaleza,PICI,2023,1,Janeiro,2
Fortaleza,PICI,2023,6,Junho,1
Fortaleza,PICI,2023,7,Julho,1
Fortaleza,PICI,2023,8,Agosto,1
Fortaleza,PICI,2023,9,Setembro,3
Fortaleza,PICI,2023,10,Outubro,1
Fortaleza,PICI,2023,11,Novembro,5
Fortaleza,PICI,2023,12,Dezembro,2
Fortaleza,PICI,2024,4,Abril,2
Fortaleza,PICI,2024,5,Maio,1
Fortaleza,PICI,2024,6,Junho,3
Fortaleza,PICI,2024,8,Agosto,1
Fortaleza,PICI,2024,9,Setembro,1
Fortaleza,PICI,2024,11,Novembro,2
Fortaleza,PICI,2024,12,Dezembro,1
Fortaleza,PICI,2025,1,Janeiro,1
Fortaleza,PICI,2025,2,Fevereiro,2
Fortaleza,PICI,2025,5,Maio,2
Fortaleza,PICI,2025,6,Junho,1
Fortaleza,PICI,2025,11,Novembro,2
Fortaleza,PICI,2025,12,Dezembro,1
Fortaleza,PIRAMBU,2022,1,Janeiro,1
Fortaleza,PIRAMBU,2022,2,Fevereiro,2
Fortaleza,PIRAMBU,2022,3,Março,4
Fortaleza,PIRAMBU,2022,9,Setembro,1
Fortaleza,PIRAMBU,2022,10,Outubro,1
Fortaleza,PIRAMBU,2022,11,Novembro,1
Fortaleza,PIRAMBU,2023,2,Fevereiro,1
Fortaleza,PIRAMBU,2023,3,Março,1
Fortaleza,PIRAMBU,2023,10,Outubro,2
Fortaleza,PIRAMBU,2024,1,Janeiro,3
Fortaleza,PIRAMBU,2024,3,Março,1
Fortaleza,PIRAMBU,2024,4,Abril,1
Fortaleza,PIRAMBU,2024,5,Maio,2
Fortaleza,PIRAMBU,2024,6,Junho,1
Fortaleza,PIRAMBU,2024,7,Julho,2
Fortaleza,PIRAMBU,2024,10,Outubro,3
Fortaleza,PIRAMBU,2024,11,Novembro,1
Fortaleza,PIRAMBU,2024,12,Dezembro,1
Fortaleza,PIRAMBU,2025,1,Janeiro,1
Fortaleza,PIRAMBU,2025,3,Março,2
Fortaleza,PIRAMBU,2025,8,Agosto,1
Fortaleza,PIRAMBU,2025,9,Setembro,2
Fortaleza,PLANALTO AYRTON SENNA,2022,1,Janeiro,2
Fortaleza,PLANALTO AYRTON SENNA,2022,2,Fevereiro,2
Fortaleza,PLANALTO AYRTON SENNA,2022,5,Maio,3
Fortaleza,PLANALTO AYRTON SENNA,2022,6,Junho,1
Fortaleza,PLANALTO AYRTON SENNA,2022,8,Agosto,2
Fortaleza,PLANALTO AYRTON SENNA,2022,9,Setembro,2
Fortaleza,PLANALTO AYRTON SENNA,2023,1,Janeiro,3
Fortaleza,PLANALTO AYRTON SENNA,2023,3,Março,1
Fortaleza,PLANALTO AYRTON SENNA,2023,4,Abril,3
Fortaleza,PLANALTO AYRTON SENNA,2023,5,Maio,5
Fortaleza,PLANALTO AYRTON SENNA,2023,6,Junho,4
Fortaleza,PLANALTO AYRTON SENNA,2023,7,Julho,3
Fortaleza,PLANALTO AYRTON SENNA,2023,8,Agosto,1
Fortaleza,PLANALTO AYRTON SENNA,2023,10,Outubro,3
Fortaleza,PLANALTO AYRTON SENNA,2023,11,Novembro,2
Fortaleza,PLANALTO AYRTON SENNA,2023,12,Dezembro,1
Fortaleza,PLANALTO AYRTON SENNA,2024,1,Janeiro,2
Fortaleza,PLANALTO AYRTON SENNA,2024,2,Fevereiro,2
Fortaleza,PLANALTO AYRTON SENNA,2024,3,Março,1
Fortaleza,PLANALTO AYRTON SENNA,2024,4,Abril,3
Fortaleza,PLANALTO AYRTON SENNA,2024,5,Maio,4
Fortaleza,PLANALTO AYRTON SENNA,2024,6,Junho,3
Fortaleza,PLANALTO AYRTON SENNA,2024,8,Agosto,4
Fortaleza,PLANALTO AYRTON SENNA,2024,9,Setembro,2
Fortaleza,PLANALTO AYRTON SENNA,2024,11,Novembro,1
Fortaleza,PLANALTO AYRTON SENNA,2024,12,Dezembro,5
Fortaleza,PLANALTO AYRTON SENNA,2025,1,Janeiro,5
Fortaleza,PLANALTO AYRTON SENNA,2025,2,Fevereiro,6
Fortaleza,PLANALTO AYRTON SENNA,2025,4,Abril,1
Fortaleza,PLANALTO AYRTON SENNA,2025,6,Junho,2
Fortaleza,PLANALTO AYRTON SENNA,2025,7,Julho,1
Fortaleza,PLANALTO AYRTON SENNA,2025,8,Agosto,1
Fortaleza,PLANALTO AYRTON SENNA,2025,9,Setembro,7
Fortaleza,PLANALTO AYRTON SENNA,2025,10,Outubro,1
Fortaleza,PLANALTO AYRTON SENNA,2025,11,Novembro,2
Fortaleza,PLANALTO AYRTON SENNA,2025,12,Dezembro,2
Fortaleza,PRAIA DE IRACEMA,2022,1,Janeiro,1
Fortaleza,PRAIA DE IRACEMA,2022,2,Fevereiro,1
Fortaleza,PRAIA DE IRACEMA,2022,12,Dezembro,1
Fortaleza,PRAIA DE IRACEMA,2023,3,Março,1
Fortaleza,PRAIA DE IRACEMA,2023,6,Junho,1
Fortaleza,PRAIA DE IRACEMA,2024,6,Junho,1
Fortaleza,PRAIA DE IRACEMA,2025,11,Novembro,1
Fortaleza,PRAIA DO FUTURO I,2022,5,Maio,1
Fortaleza,PRAIA DO FUTURO I,2022,8,Agosto,1
Fortaleza,PRAIA DO FUTURO I,2023,2,Fevereiro,1
Fortaleza,PRAIA DO FUTURO I,2023,9,Setembro,1
Fortaleza,PRAIA DO FUTURO I,2024,1,Janeiro,3
Fortaleza,PRAIA DO FUTURO I,2024,3,Março,1
Fortaleza,PRAIA DO FUTURO I,2025,4,Abril,2
Fortaleza,PRAIA DO FUTURO I,2025,5,Maio,1
Fortaleza,PRAIA DO FUTURO II,2022,1,Janeiro,2
Fortaleza,PRAIA DO FUTURO II,2022,3,Março,1
Fortaleza,PRAIA DO FUTURO II,2022,4,Abril,1
Fortaleza,PRAIA DO FUTURO II,2022,5,Maio,1
Fortaleza,PRAIA DO FUTURO II,2022,6,Junho,1
Fortaleza,PRAIA DO FUTURO II,2022,7,Julho,1
Fortaleza,PRAIA DO FUTURO II,2022,9,Setembro,3
Fortaleza,PRAIA DO FUTURO II,2022,10,Outubro,4
Fortaleza,PRAIA DO FUTURO II,2022,12,Dezembro,1
Fortaleza,PRAIA DO FUTURO II,2023,2,Fevereiro,1
Fortaleza,PRAIA DO FUTURO II,2023,6,Junho,1
Fortaleza,PRAIA DO FUTURO II,2023,11,Novembro,3
Fortaleza,PRAIA DO FUTURO II,2024,1,Janeiro,2
Fortaleza,PRAIA DO FUTURO II,2024,2,Fevereiro,2
Fortaleza,PRAIA DO FUTURO II,2024,3,Março,4
Fortaleza,PRAIA DO FUTURO II,2024,4,Abril,2
Fortaleza,PRAIA DO FUTURO II,2024,5,Maio,3
Fortaleza,PRAIA DO FUTURO II,2024,6,Junho,1
Fortaleza,PRAIA DO FUTURO II,2024,7,Julho,3
Fortaleza,PRAIA DO FUTURO II,2024,9,Setembro,1
Fortaleza,PRAIA DO FUTURO II,2024,10,Outubro,2
Fortaleza,PRAIA DO FUTURO II,2024,11,Novembro,1
Fortaleza,PRAIA DO FUTURO II,2025,8,Agosto,2
Fortaleza,PRAIA DO FUTURO II,2026,1,Janeiro,1
Fortaleza,PRECABURA,2022,5,Maio,1
Fortaleza,PRECABURA,2022,7,Julho,2
Fortaleza,PRECABURA,2023,4,Abril,1
Fortaleza,PRECABURA,2025,11,Novembro,1
Fortaleza,PREFEITO JOSÉ WALTER,2022,1,Janeiro,2
Fortaleza,PREFEITO JOSÉ WALTER,2022,2,Fevereiro,3
Fortaleza,PREFEITO JOSÉ WALTER,2022,3,Março,1
Fortaleza,PREFEITO JOSÉ WALTER,2022,5,Maio,2
Fortaleza,PREFEITO JOSÉ WALTER,2022,6,Junho,2
Fortaleza,PREFEITO JOSÉ WALTER,2022,7,Julho,6
Fortaleza,PREFEITO JOSÉ WALTER,2022,8,Agosto,3
Fortaleza,PREFEITO JOSÉ WALTER,2022,9,Setembro,1
Fortaleza,PREFEITO JOSÉ WALTER,2022,10,Outubro,3
Fortaleza,PREFEITO JOSÉ WALTER,2022,11,Novembro,2
Fortaleza,PREFEITO JOSÉ WALTER,2022,12,Dezembro,3
Fortaleza,PREFEITO JOSÉ WALTER,2023,1,Janeiro,1
Fortaleza,PREFEITO JOSÉ WALTER,2023,2,Fevereiro,3
Fortaleza,PREFEITO JOSÉ WALTER,2023,3,Março,1
Fortaleza,PREFEITO JOSÉ WALTER,2023,4,Abril,1
Fortaleza,PREFEITO JOSÉ WALTER,2023,6,Junho,2
Fortaleza,PREFEITO JOSÉ WALTER,2023,7,Julho,2
Fortaleza,PREFEITO JOSÉ WALTER,2023,8,Agosto,2
Fortaleza,PREFEITO JOSÉ WALTER,2023,9,Setembro,4
Fortaleza,PREFEITO JOSÉ WALTER,2023,10,Outubro,1
Fortaleza,PREFEITO JOSÉ WALTER,2023,11,Novembro,8
Fortaleza,PREFEITO JOSÉ WALTER,2023,12,Dezembro,6
Fortaleza,PREFEITO JOSÉ WALTER,2024,1,Janeiro,2
Fortaleza,PREFEITO JOSÉ WALTER,2024,2,Fevereiro,4
Fortaleza,PREFEITO JOSÉ WALTER,2024,3,Março,4
Fortaleza,PREFEITO JOSÉ WALTER,2024,4,Abril,4
Fortaleza,PREFEITO JOSÉ WALTER,2024,5,Maio,1
Fortaleza,PREFEITO JOSÉ WALTER,2024,8,Agosto,2
Fortaleza,PREFEITO JOSÉ WALTER,2024,10,Outubro,1
Fortaleza,PREFEITO JOSÉ WALTER,2024,12,Dezembro,1
Fortaleza,PREFEITO JOSÉ WALTER,2025,1,Janeiro,1
Fortaleza,PREFEITO JOSÉ WALTER,2025,2,Fevereiro,1
Fortaleza,PREFEITO JOSÉ WALTER,2025,3,Março,4
Fortaleza,PREFEITO JOSÉ WALTER,2025,4,Abril,1
Fortaleza,PREFEITO JOSÉ WALTER,2025,5,Maio,2
Fortaleza,PREFEITO JOSÉ WALTER,2025,6,Junho,3
Fortaleza,PREFEITO JOSÉ WALTER,2025,7,Julho,1
Fortaleza,PREFEITO JOSÉ WALTER,2025,8,Agosto,3
Fortaleza,PREFEITO JOSÉ WALTER,2025,9,Setembro,1
Fortaleza,PREFEITO JOSÉ WALTER,2025,10,Outubro,3
Fortaleza,PREFEITO JOSÉ WALTER,2025,11,Novembro,2
Fortaleza,PREFEITO JOSÉ WALTER,2025,12,Dezembro,3
Fortaleza,PRESIDENTE KENNEDY,2022,2,Fevereiro,1
Fortaleza,PRESIDENTE KENNEDY,2022,3,Março,1
Fortaleza,PRESIDENTE KENNEDY,2022,5,Maio,1
Fortaleza,PRESIDENTE KENNEDY,2022,10,Outubro,1
Fortaleza,PRESIDENTE KENNEDY,2023,3,Março,1
Fortaleza,PRESIDENTE KENNEDY,2023,8,Agosto,1
Fortaleza,PRESIDENTE KENNEDY,2023,9,Setembro,1
Fortaleza,PRESIDENTE KENNEDY,2023,12,Dezembro,1
Fortaleza,PRESIDENTE KENNEDY,2024,1,Janeiro,1
Fortaleza,PRESIDENTE KENNEDY,2024,5,Maio,2
Fortaleza,PRESIDENTE KENNEDY,2024,8,Agosto,1
Fortaleza,PRESIDENTE KENNEDY,2024,9,Setembro,3
Fortaleza,PRESIDENTE KENNEDY,2025,2,Fevereiro,2
Fortaleza,PRESIDENTE KENNEDY,2025,5,Maio,2
Fortaleza,PRESIDENTE KENNEDY,2025,7,Julho,1
Fortaleza,QUINTINO CUNHA,2022,1,Janeiro,1
Fortaleza,QUINTINO CUNHA,2022,5,Maio,1
Fortaleza,QUINTINO CUNHA,2022,7,Julho,1
Fortaleza,QUINTINO CUNHA,2022,10,Outubro,2
Fortaleza,QUINTINO CUNHA,2022,11,Novembro,3
Fortaleza,QUINTINO CUNHA,2023,2,Fevereiro,2
Fortaleza,QUINTINO CUNHA,2023,8,Agosto,1
Fortaleza,QUINTINO CUNHA,2023,9,Setembro,2
Fortaleza,QUINTINO CUNHA,2023,11,Novembro,2
Fortaleza,QUINTINO CUNHA,2024,1,Janeiro,1
Fortaleza,QUINTINO CUNHA,2024,2,Fevereiro,1
Fortaleza,QUINTINO CUNHA,2024,5,Maio,3
Fortaleza,QUINTINO CUNHA,2024,6,Junho,2
Fortaleza,QUINTINO CUNHA,2024,7,Julho,5
Fortaleza,QUINTINO CUNHA,2024,8,Agosto,3
Fortaleza,QUINTINO CUNHA,2024,9,Setembro,1
Fortaleza,QUINTINO CUNHA,2024,10,Outubro,3
Fortaleza,QUINTINO CUNHA,2024,11,Novembro,1
Fortaleza,QUINTINO CUNHA,2024,12,Dezembro,2
Fortaleza,QUINTINO CUNHA,2025,1,Janeiro,3
Fortaleza,QUINTINO CUNHA,2025,2,Fevereiro,4
Fortaleza,QUINTINO CUNHA,2025,3,Março,1
Fortaleza,QUINTINO CUNHA,2025,4,Abril,1
Fortaleza,QUINTINO CUNHA,2025,5,Maio,3
Fortaleza,QUINTINO CUNHA,2025,6,Junho,1
Fortaleza,QUINTINO CUNHA,2025,7,Julho,1
Fortaleza,QUINTINO CUNHA,2025,8,Agosto,1
Fortaleza,QUINTINO CUNHA,2025,9,Setembro,2
Fortaleza,QUINTINO CUNHA,2026,1,Janeiro,1
Fortaleza,RACHEL DE QUEIROZ,2022,3,Março,2
Fortaleza,RACHEL DE QUEIROZ,2022,6,Junho,1
Fortaleza,RACHEL DE QUEIROZ,2022,8,Agosto,1
Fortaleza,RACHEL DE QUEIROZ,2022,9,Setembro,2
Fortaleza,RACHEL DE QUEIROZ,2023,2,Fevereiro,1
Fortaleza,RODOLFO TEÓFILO,2022,3,Março,1
Fortaleza,RODOLFO TEÓFILO,2022,6,Junho,1
Fortaleza,RODOLFO TEÓFILO,2022,9,Setembro,1
Fortaleza,RODOLFO TEÓFILO,2024,4,Abril,1
Fortaleza,RODOLFO TEÓFILO,2024,10,Outubro,1
Fortaleza,SABIAGUABA,2022,3,Março,1
Fortaleza,SABIAGUABA,2022,4,Abril,1
Fortaleza,SABIAGUABA,2022,8,Agosto,1
Fortaleza,SABIAGUABA,2023,9,Setembro,1
Fortaleza,SABIAGUABA,2023,10,Outubro,1
Fortaleza,SABIAGUABA,2023,12,Dezembro,1
Fortaleza,SABIAGUABA,2024,8,Agosto,1
Fortaleza,SABIAGUABA,2025,12,Dezembro,2
Fortaleza,SALINAS,2025,2,Fevereiro,1
Fortaleza,SALINAS,2025,3,Março,2
Fortaleza,SAPIRANGA / COITÉ,2022,1,Janeiro,1
Fortaleza,SAPIRANGA / COITÉ,2022,3,Março,2
Fortaleza,SAPIRANGA / COITÉ,2022,4,Abril,1
Fortaleza,SAPIRANGA / COITÉ,2022,5,Maio,1
Fortaleza,SAPIRANGA / COITÉ,2022,6,Junho,4
Fortaleza,SAPIRANGA / COITÉ,2022,10,Outubro,2
Fortaleza,SAPIRANGA / COITÉ,2022,12,Dezembro,1
Fortaleza,SAPIRANGA / COITÉ,2023,1,Janeiro,1
Fortaleza,SAPIRANGA / COITÉ,2023,2,Fevereiro,1
Fortaleza,SAPIRANGA / COITÉ,2023,3,Março,1
Fortaleza,SAPIRANGA / COITÉ,2023,4,Abril,1
Fortaleza,SAPIRANGA / COITÉ,2023,5,Maio,2
Fortaleza,SAPIRANGA / COITÉ,2023,6,Junho,1
Fortaleza,SAPIRANGA / COITÉ,2023,7,Julho,2
Fortaleza,SAPIRANGA / COITÉ,2023,8,Agosto,1
Fortaleza,SAPIRANGA / COITÉ,2023,10,Outubro,1
Fortaleza,SAPIRANGA / COITÉ,2023,11,Novembro,2
Fortaleza,SAPIRANGA / COITÉ,2024,3,Março,1
Fortaleza,SAPIRANGA / COITÉ,2024,6,Junho,1
Fortaleza,SAPIRANGA / COITÉ,2024,9,Setembro,1
Fortaleza,SAPIRANGA / COITÉ,2024,12,Dezembro,2
Fortaleza,SAPIRANGA / COITÉ,2025,1,Janeiro,1
Fortaleza,SAPIRANGA / COITÉ,2025,2,Fevereiro,2
Fortaleza,SAPIRANGA / COITÉ,2025,5,Maio,1
Fortaleza,SERRINHA,2022,1,Janeiro,1
Fortaleza,SERRINHA,2022,2,Fevereiro,1
Fortaleza,SERRINHA,2022,3,Março,1
Fortaleza,SERRINHA,2022,4,Abril,1
Fortaleza,SERRINHA,2022,6,Junho,1
Fortaleza,SERRINHA,2022,9,Setembro,1
Fortaleza,SERRINHA,2022,10,Outubro,3
Fortaleza,SERRINHA,2022,12,Dezembro,1
Fortaleza,SERRINHA,2023,3,Março,1
Fortaleza,SERRINHA,2023,4,Abril,1
Fortaleza,SERRINHA,2023,5,Maio,1
Fortaleza,SERRINHA,2023,8,Agosto,1
Fortaleza,SERRINHA,2023,9,Setembro,1
Fortaleza,SERRINHA,2024,2,Fevereiro,1
Fortaleza,SERRINHA,2024,4,Abril,1
Fortaleza,SERRINHA,2024,8,Agosto,1
Fortaleza,SERRINHA,2024,9,Setembro,1
Fortaleza,SERRINHA,2025,4,Abril,1
Fortaleza,SERRINHA,2025,6,Junho,1
Fortaleza,SERRINHA,2025,7,Julho,1
Fortaleza,SERRINHA,2025,8,Agosto,1
Fortaleza,SERRINHA,2025,9,Setembro,1
Fortaleza,SIQUEIRA,2022,1,Janeiro,1
Fortaleza,SIQUEIRA,2022,2,Fevereiro,2
Fortaleza,SIQUEIRA,2022,3,Março,2
Fortaleza,SIQUEIRA,2022,5,Maio,3
Fortaleza,SIQUEIRA,2022,6,Junho,1
Fortaleza,SIQUEIRA,2022,7,Julho,3
Fortaleza,SIQUEIRA,2022,8,Agosto,4
Fortaleza,SIQUEIRA,2022,9,Setembro,3
Fortaleza,SIQUEIRA,2022,10,Outubro,1
Fortaleza,SIQUEIRA,2022,11,Novembro,2
Fortaleza,SIQUEIRA,2022,12,Dezembro,2
Fortaleza,SIQUEIRA,2023,1,Janeiro,1
Fortaleza,SIQUEIRA,2023,2,Fevereiro,2
Fortaleza,SIQUEIRA,2023,3,Março,2
Fortaleza,SIQUEIRA,2023,5,Maio,2
Fortaleza,SIQUEIRA,2023,6,Junho,1
Fortaleza,SIQUEIRA,2023,7,Julho,2
Fortaleza,SIQUEIRA,2023,8,Agosto,2
Fortaleza,SIQUEIRA,2023,9,Setembro,1
Fortaleza,SIQUEIRA,2023,10,Outubro,2
Fortaleza,SIQUEIRA,2023,11,Novembro,1
Fortaleza,SIQUEIRA,2023,12,Dezembro,3
Fortaleza,SIQUEIRA,2024,1,Janeiro,1
Fortaleza,SIQUEIRA,2024,2,Fevereiro,2
Fortaleza,SIQUEIRA,2024,3,Março,4
Fortaleza,SIQUEIRA,2024,5,Maio,4
Fortaleza,SIQUEIRA,2024,6,Junho,2
Fortaleza,SIQUEIRA,2024,7,Julho,1
Fortaleza,SIQUEIRA,2024,8,Agosto,1
Fortaleza,SIQUEIRA,2024,10,Outubro,3
Fortaleza,SIQUEIRA,2024,11,Novembro,1
Fortaleza,SIQUEIRA,2025,1,Janeiro,1
Fortaleza,SIQUEIRA,2025,3,Março,2
Fortaleza,SIQUEIRA,2025,5,Maio,1
Fortaleza,SIQUEIRA,2025,7,Julho,2
Fortaleza,SIQUEIRA,2025,8,Agosto,1
Fortaleza,SIQUEIRA,2025,9,Setembro,4
Fortaleza,SIQUEIRA,2025,10,Outubro,3
Fortaleza,SIQUEIRA,2025,11,Novembro,2
Fortaleza,SIQUEIRA,2025,12,Dezembro,3
Fortaleza,SÃO BENTO,2022,2,Fevereiro,1
Fortaleza,SÃO BENTO,2022,3,Março,1
Fortaleza,SÃO BENTO,2022,4,Abril,1
Fortaleza,SÃO BENTO,2022,5,Maio,2
Fortaleza,SÃO BENTO,2022,10,Outubro,1
Fortaleza,SÃO BENTO,2023,1,Janeiro,1
Fortaleza,SÃO BENTO,2023,5,Maio,1
Fortaleza,SÃO BENTO,2023,10,Outubro,1
Fortaleza,SÃO BENTO,2024,2,Fevereiro,1
Fortaleza,SÃO BENTO,2024,11,Novembro,1
Fortaleza,SÃO BENTO,2025,1,Janeiro,1
Fortaleza,SÃO BENTO,2025,8,Agosto,1
Fortaleza,SÃO BENTO,2025,9,Setembro,3
Fortaleza,SÃO BENTO,2025,10,Outubro,1
Fortaleza,SÃO BENTO,2025,12,Dezembro,1
Fortaleza,SÃO BENTO,2026,1,Janeiro,1
Fortaleza,SÃO GERARDO,2023,6,Junho,1
Fortaleza,SÃO GERARDO,2025,1,Janeiro,1
Fortaleza,SÃO GERARDO,2025,5,Maio,1
Fortaleza,SÃO JOÃO DO TAUAPE,2022,2,Fevereiro,1
Fortaleza,SÃO JOÃO DO TAUAPE,2022,7,Julho,1
Fortaleza,SÃO JOÃO DO TAUAPE,2022,10,Outubro,1
Fortaleza,SÃO JOÃO DO TAUAPE,2022,12,Dezembro,1
Fortaleza,SÃO JOÃO DO TAUAPE,2023,1,Janeiro,3
Fortaleza,SÃO JOÃO DO TAUAPE,2023,3,Março,2
Fortaleza,SÃO JOÃO DO TAUAPE,2023,5,Maio,1
Fortaleza,SÃO JOÃO DO TAUAPE,2023,9,Setembro,1
Fortaleza,SÃO JOÃO DO TAUAPE,2024,1,Janeiro,1
Fortaleza,SÃO JOÃO DO TAUAPE,2024,7,Julho,1
Fortaleza,SÃO JOÃO DO TAUAPE,2024,12,Dezembro,1
Fortaleza,SÃO JOÃO DO TAUAPE,2025,8,Agosto,1
Fortaleza,SÃO JOÃO DO TAUAPE,2025,11,Novembro,1
Fortaleza,VARJOTA,2022,5,Maio,1
Fortaleza,VARJOTA,2023,6,Junho,1
Fortaleza,VARJOTA,2024,3,Março,1
Fortaleza,VARJOTA,2024,4,Abril,1
Fortaleza,VARJOTA,2024,8,Agosto,1
